recipe_urls,recipe_name,serves,cooking_time,difficulty,ingredients
https://www.jamieoliver.com/recipes/fish-recipes/salmon-with-rhubarb-sauce-tarragon-mayo/,Salmon with rhubarb sauce & tarragon mayo,10                                                                                                            ,1 hour plus cooling                                                    ,"Showing off                                                    
","['1 x 2.5 kg whole salmon , gutted, scaled, from sustainable sources', '1 onion', '2 carrots', '2 sticks of celery', '3 fresh bay leaves', '1 tablespoon black peppercorns', '1 tablespoon pink peppercorns', 'a few sprigs each of fresh flat-leaf parsley, tarragon, chervil and mint', 'PICKLED RED ONIONS', '2 small red onions', '4 tablespoons red wine vinegar', 'RHUBARB SAUCE', '5 sticks of forced rhubarb', '1 small eating apple', '2 tablespoons runny honey', '1 fresh bay leaf', '3 whole cloves', '1 splash of red wine vinegar', '1 orange', 'MAYONNAISE', '200 g fresh tarragon', '300 ml oil (a mixture of olive and vegetable oil works best)', '2 large free-range egg yolks', '1 heaped teaspoon Dijon mustard', '1-2 tablespoons white wine vinegar', '½ a lemon']"
https://www.jamieoliver.com/recipes/chicken-recipes/super-simple-chicken-curry-traybake/,Super-simple chicken curry traybake,6                                                                                                            ,1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['1 x 1 kg butternut pumpkin', '2 onions', '200 g cherry tomatoes', '8 skinless boneless free-range chicken thighs', '300 g brown basmati rice', '1 x 400 g tin of light coconut milk', '1 lime', '1 fresh green chilli', 'CURRY PASTE', '3 cloves of garlic', '5cm piece of ginger', '2 teaspoons cumin seeds', '2 teaspoons coriander seeds', '1 teaspoon turmeric', '2 tesapoons garam masala', '1 teaspoon chilli powder', 'vegetable oil', '½ a bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/lamb-recipes/rosemary-garlic-lamb-shoulder/,Rosemary & garlic lamb shoulder,6 with leftovers                                                                                                            ,5 hours                                                    ,"Not too tricky                                                    
","['1 x 2 kg lamb or hogget shoulder , bone in', '1 bunch of fresh rosemary', '1 bulb of garlic', '2 teaspoons English mustard', 'olive oil', '6 red onions', '4 tablespoons balsamic vinegar', '1 tablespoon plain flour', '1 splash of red wine , optional', 'ROOT VEG MASH', '400 g carrots', '2 cloves of garlic', '400 g floury potatoes', '400 g parsnips', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/fish-recipes/roasted-salmon-summer-veg-traybake/,Roasted salmon & veg traybake,4                                                                                                            ,20 minutes                                                    ,"Not too tricky                                                    
","['400 g baby potatoes', '200 g green beans', '1 bunch of fresh basil', '200 g cherry tomatoes', '10 black olives (stone in)', 'olive oil', '4 x 120 g salmon fillets, skin on, scaled and pin-boned, from sustainable sources', '1½ lemons', '½ a small clove of garlic', '½ teaspoon Dijon mustard', '4 tablespoons Greek yoghurt', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/seafood-recipes/sticky-sesame-prawns/,Sticky sesame prawns,4                                                                                                            ,40 minutes                                                    ,"Not too tricky                                                    
","['2 carrots', '½ a cucumber', '100 g snow peas', '200 g tenderstem broccoli', '300 g fine rice noodles', '3 limes', '2 tablespoons sesame seeds', 'vegetable oil', '16 large raw shell-on green banana king prawns, from sustainable sources', '2 spring onions', '1 fresh red chilli', '1 bunch of fresh coriander', 'SAUCE', '5cm piece of ginger', '3 cloves of garlic', '2 spring onions', '2 tablespoons hot chilli sauce', '200 ml fresh cloudy apple juice', '2 tablespoons runny honey', '1 tablespoon sweet miso']"
https://www.jamieoliver.com/recipes/fish-recipes/dab-asparagus-bake/,Dab & asparagus bake,6                                                                                                            ,45 minutes                                                    ,"Not too tricky                                                    
","['1 kg new potatoes', 'olive oil', '1 lemon', '½ a bunch of fresh dill', '6 x 120 g dab fillets, from sustainable sources', '220 g cooked peeled prawns, from sustainable sources', '200 g Greek-style yoghurt', '150 g mature Cheddar cheese', '1 teaspoon English mustard', '1 bunch of asparagus']"
https://www.jamieoliver.com/recipes/pasta-recipes/sausage-pasta-bake/,Sausage pasta bake,4                                                                                                            ,1 hour                                                    ,"Super easy                                                    
","['3 cloves of garlic', '50 g mature Cheddar cheese', '50 g stale bread', '2 teaspoons dried oregano', 'olive oil', '4 higher-welfare sausages', '1 pinch of dried chilli flakes', '3 x 400 g tins of quality plum tomatoes', '400 g dried rigatoni']"
https://www.jamieoliver.com/recipes/chicken-recipes/spicy-sticky-chicken/,Spicy sticky chicken,4                                                                                                            ,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['3 fresh red chillies', '2 onions', '4 cloves of garlic', '4 large plum tomatoes', '1 bunch of fresh coriander', '4 large free-range chicken legs, skin on', 'olive oil', '2 teaspoons garam masala', '1 tablespoon crumbled dried curry leaves', '1 tablespoon mustard seeds', '2 tablespoons white wine vinegar', 'fat-free natural yoghurt']"
https://www.jamieoliver.com/recipes/game-recipes/bacon-wrapped-roast-partridge-pork-stuffing-lentils/,"Bacon-wrapped roast partridge, pork stuffing & lentils",4                                                                                                            ,,"Not too tricky                                                    
","['2 sprigs of fresh sage leaves', '1 tablespoon dried cranberries', '1 red onion', '100 g higher-welfare minced pork shoulder', '10 vac-packed chestnuts', '4 partridges', 'olive oil', '10 thin rashers of higher-welfare pancetta or smoked streaky bacon', '½ a bunch of fresh thyme', '1 small bottle of good British ale', '250 g green or puy lentils', 'a few sprigs of fresh rosemary', '4 fresh bay leaves', '2-3 cloves of garlic', '1-2 cherry tomatoes , optional', 'extra virgin olive oil', '2 tablespoons red wine vinegar', '100 g baby spinach', '2-3 tablespoons quality blueberry jam', 'Greek yoghurt']"
https://www.jamieoliver.com/recipes/game-recipes/slow-cooked-pigeon/,Slow-cooked pigeon,4                                                                                                            ,4 hours 20 minutes                                                    ,"Not too tricky                                                    
","['2 small onions', '2 carrots', '2 cloves of garlic', '4 pigeons', '4 sprigs of fresh flat-leaf parsley', '8 tablespoons olive oil', '2 tablespoons plain flour', '250 ml dry white wine', '750 ml organic chicken stock']"
https://www.jamieoliver.com/recipes/vegetables-recipes/farro-cauliflower-amp-asparagus-salad/,"Farro, cauliflower & asparagus salad",4 - 6                                                                                                            ,40 minutes                                                    ,"Not too tricky                                                    
","['200 g farro (see tip)', '1 cauliflower', '250 g asparagus', 'olive oil', '4 large free-range eggs', '2 tablespoons pine nuts', '3 tablespoons raisins', '1 handful of beetroot leaves, or other small leaves', 'HERB DRESSING', 'a few sprigs of fresh dill', 'a few sprigs of fresh flat-leaf parsley', 'a few fresh chives', '90 ml extra virgin olive oil', '2 tablespoons red wine vinegar']"
